,Parti,Nama Calon,Undi,Majoriti,Tahun,Negeri,Kawasan Parlimen,Kod Parlimen,Keputusan,Jumlah Undi,Bahagian Undi(%),Jumlah Layak Mengundi,Pengundi Melayu(%),Pengundi Cina(%),Pengundi India(%),Pengundi Lain-Lain(%),Pengundi Melayu Islam Bumiputera(%),Pengundi Melayu Bukan Islam Bumiputera(%),Pengundi Sabah Bumiputera(%)
1256,DAP,SIM TONG HIM,49521,20746.0,2013,Melaka,KOTA MELAKA,138,Menang,78296,63.24844181056503,92322,36,59,4,2,0,0,0
1257,MCA,YEE KOK WAH,28775,0.0,2013,Melaka,KOTA MELAKA,138,Kalah,78296,36.75155818943497,92322,36,59,4,2,0,0,0
1258,UMNO,AHMAD BIN HAMZAH,33736,11763.0,2013,Melaka,JASIN,139,Menang,55709,60.55754007431474,64455,71,18,10,1,0,0,0
1259,PKR,RAHMAT BIN YUSOF,21973,0.0,2013,Melaka,JASIN,139,Kalah,55709,39.442459925685256,64455,71,18,10,1,0,0,0
1260,MIC,SUBRAMANIAM A/L KV SATHASIVAM,20037,1217.0,2013,Johor,SEGAMAT,140,Menang,38857,51.565998404405896,47009,44,46,10,1,0,0,0
1261,PKR,DATO CHUA JUI MENG,18820,0.0,2013,Johor,SEGAMAT,140,Kalah,38857,48.4340015955941,47009,44,46,10,1,0,0,0
1262,UMNO,ANUAR BIN ABD MANAP,19934,3007.0,2013,Johor,SEKIJANG,141,Menang,36861,54.07883671088685,43066,56,39,5,1,0,0,0
1263,PKR,JULAILEY BIN JEMADI,16927,0.0,2013,Johor,SEKIJANG,141,Kalah,36861,45.92116328911315,43066,56,39,5,1,0,0,0
1264,MCA,CHUA TEE YONG,15821,353.0,2013,Johor,LABIS,142,Menang,31289,50.56409600818179,37714,36,47,15,2,0,0,0
1265,DAP,RAMAKRISHNAN A/L SUPPIAH,15468,0.0,2013,Johor,LABIS,142,Kalah,31289,49.43590399181821,37714,36,47,15,2,0,0,0
1266,UMNO,MUHYIDDIN BIN MOHD YASSIN,26274,12842.0,2013,Johor,PAGOH,143,Menang,39706,66.17135949226817,46793,64,31,4,1,0,0,0
1267,PAS,MOHAMAD ROZALI BIN JAMIL,13432,0.0,2013,Johor,PAGOH,143,Kalah,39706,33.828640507731826,46793,64,31,4,1,0,0,0
1268,UMNO,HAMIM BIN SAMURI,30619,1967.0,2013,Johor,LEDANG,144,Menang,59271,51.65932749573991,69316,53,41,5,1,0,0,0
1269,PKR,HASSAN BIN ABDUL KARIM,28652,0.0,2013,Johor,LEDANG,144,Kalah,59271,48.34067250426009,69316,53,41,5,1,0,0,0
1270,DAP,ER TECK HWA,31118,5067.0,2013,Johor,BAKRI,145,Menang,57169,54.43159754412356,67202,44,53,2,1,0,0,0
1271,MCA,LEE CHING YONG,26051,0.0,2013,Johor,BAKRI,145,Kalah,57169,45.56840245587644,67202,44,53,2,1,0,0,0
1272,UMNO,RAZALI BIN IBRAHIM,20867,1646.0,2013,Johor,MUAR,146,Menang,40088,52.05298343643983,48208,62,35,1,1,0,0,0
1273,PKR,NOR HIZWAN BIN AHMAD,19221,0.0,2013,Johor,MUAR,146,Kalah,40088,47.94701656356017,48208,62,35,1,1,0,0,0
1274,UMNO,NORAINI BINTI AHMAD,30258,11753.0,2013,Johor,PARIT SULONG,147,Menang,48763,62.05114533560281,56896,72,23,0,5,0,0,0
1275,PAS,KHAIRUDDIN BIN A RAHIM,18505,0.0,2013,Johor,PARIT SULONG,147,Kalah,48763,37.94885466439719,56896,72,23,0,5,0,0,0
1276,MCA,WEE KA SIONG,22045,7310.0,2013,Johor,AYER HITAM,148,Menang,36780,59.93746601413812,42913,56,38,4,2,0,0,0
1277,PAS,HU PANG CHAW,14735,0.0,2013,Johor,AYER HITAM,148,Kalah,36780,40.06253398586188,42913,56,38,4,2,0,0,0
1278,UMNO,AB AZIZ BIN KAPRAWI,22453,5761.0,2013,Johor,SRI GADING,149,Menang,39145,57.35853876612594,44816,63,34,1,2,0,0,0
1279,PKR,MOHD KHUZZAN BIN ABU BAKAR,16692,0.0,2013,Johor,SRI GADING,149,Kalah,39145,42.64146123387406,44816,63,34,1,2,0,0,0
1280,PKR,MOHD IDRIS BIN JUSI,38667,1732.0,2013,Johor,BATU PAHAT,150,Menang,75602,51.14547234200153,88272,52,46,1,2,0,0,0
1281,UMNO,MOHD PUAD BIN ZARKASHI,36935,0.0,2013,Johor,BATU PAHAT,150,Kalah,75602,48.85452765799847,88272,52,46,1,2,0,0,0
1282,GERAKAN,LIANG TECK MENG,19754,5706.0,2013,Johor,SIMPANG RENGGAM,151,Menang,33802,58.44032897461689,40143,57,33,9,1,0,0,0
1283,PAS,SUHAIZAN BIN KAIAT,14048,0.0,2013,Johor,SIMPANG RENGGAM,151,Kalah,33802,41.55967102538311,40143,57,33,9,1,0,0,0
1284,DAP,LIEW CHIN TONG,40574,7359.0,2013,Johor,KLUANG,152,Menang,73789,54.98651560530703,86732,39,49,10,2,0,0,0
1285,MCA,HOU KOK CHUNG,33215,0.0,2013,Johor,KLUANG,152,Kalah,73789,45.01348439469297,86732,39,49,10,2,0,0,0
1286,UMNO,HISHAMMUDDIN BIN DATUK HUSSEIN,22841,10631.0,2013,Johor,SEMBRONG,153,Menang,35051,65.16504521982255,41588,58,31,9,3,0,0,0
1287,PKR,ONN BIN ABU BAKAR,12210,0.0,2013,Johor,SEMBRONG,153,Kalah,35051,34.834954780177455,41588,58,31,9,3,0,0,0
1288,UMNO,ABD LATIFF BIN AHMAD,26184,15747.0,2013,Johor,MERSING,154,Menang,36621,71.49995903989515,44497,79,16,1,5,0,0,0
1289,PAS,ROSLAN BIN NIKMAT,10437,0.0,2013,Johor,MERSING,154,Kalah,36621,28.500040960104855,44497,79,16,1,5,0,0,0
1290,UMNO,HALIMAH BINTI MOHD SADIQUE,25698,17196.0,2013,Johor,TENGGARA,155,Menang,34200,75.14035087719299,39694,72,18,7,4,0,0,0
1291,PAS,MUHAMAD SAID BIN JONIT,8502,0.0,2013,Johor,TENGGARA,155,Kalah,34200,24.859649122807017,39694,72,18,7,4,0,0,0
1292,UMNO,NOOR EHSANUDDIN BIN MOHD HARUN NARRASHID,30373,24574.0,2013,Johor,KOTA TINGGI,156,Menang,36172,83.96826274466439,41894,86,11,2,1,0,0,0
1293,PAS,ONN BIN JAAFAR,5799,0.0,2013,Johor,KOTA TINGGI,156,Kalah,36172,16.031737255335617,41894,86,11,2,1,0,0,0
1294,UMNO,AZALINA BINTI OTHMAN,26992,22508.0,2013,Johor,PENGERANG,157,Menang,32271,83.64165969446252,37999,88,10,1,2,0,0,0
1295,PKR,TENGKU INTAN BINTI TENGKU ABDUL HAMID,4484,0.0,2013,Johor,PENGERANG,157,Kalah,32271,13.894828173902264,37999,88,10,1,2,0,0,0
1296,IND,MOHD AZAMAN BIN JOHARI,795,0.0,2013,Johor,PENGERANG,157,Kalah,32271,2.4635121316352144,37999,88,10,1,2,0,0,0
1297,MCA,KHOO SOO SEANG,39985,1767.0,2013,Johor,TEBRAU,158,Menang,78203,51.12975205554774,90482,47,38,13,2,0,0,0
1298,PKR,CHOONG SHIAU YOON,38218,0.0,2013,Johor,TEBRAU,158,Kalah,78203,48.87024794445226,90482,47,38,13,2,0,0,0
1299,UMNO,NORMALA BINTI ABDUL SAMAD,43834,935.0,2013,Johor,PASIR GUDANG,159,Menang,86733,50.53901052655852,101041,47,38,11,3,0,0,0
1300,PKR,AHMAD FAIDHI BIN SAIDI,42899,0.0,2013,Johor,PASIR GUDANG,159,Kalah,86733,49.46098947344148,101041,47,38,11,3,0,0,0
1301,UMNO,SHARIL @ SHAHRIR BIN AB SAMAD,44285,10134.0,2013,Johor,JOHOR BAHRU,160,Menang,78436,56.460043857412415,96321,51,43,5,2,0,0,0
1302,PKR,MD HASHIM BIN HUSSEIN,34151,0.0,2013,Johor,JOHOR BAHRU,160,Kalah,78436,43.53995614258759,96321,51,43,5,2,0,0,0
1303,UMNO,NUR JAZLAN BIN MOHAMED,43751,3226.0,2013,Johor,PULAI,161,Menang,84276,51.913949404338126,100490,47,41,10,2,0,0,0
1304,PAS,SALAHUDDIN BIN AYUB,40525,0.0,2013,Johor,PULAI,161,Kalah,84276,48.086050595661874,100490,47,41,10,2,0,0,0
1305,DAP,LIM KIT SIANG,54284,14762.0,2013,Johor,GELANG PATAH,162,Menang,93806,57.86836662900028,106726,34,52,12,2,0,0,0
1306,UMNO,A GHANI BIN OTHMAN,39522,0.0,2013,Johor,GELANG PATAH,162,Kalah,93806,42.13163337099972,106726,34,52,12,2,0,0,0
1307,DAP,TEO NIE CHING,43338,13450.0,2013,Johor,KULAI,163,Menang,73464,58.9921594250245,83991,33,56,10,1,0,0,0
1308,MCA,TAY CHIN HEIN,29888,0.0,2013,Johor,KULAI,163,Kalah,73464,40.6838723728629,83991,33,56,10,1,0,0,0
1309,IND,SURENDIRAN A/L KUPPAYAH,238,0.0,2013,Johor,KULAI,163,Kalah,73464,0.3239682021125993,83991,33,56,10,1,0,0,0
1310,UMNO,AHMAD BIN MASLAN,27804,13727.0,2013,Johor,PONTIAN,164,Menang,41881,66.38809961557747,49633,69,28,1,3,0,0,0
1311,PKR,HANIFF @ GHAZALI BIN HOSMAN,14077,0.0,2013,Johor,PONTIAN,164,Kalah,41881,33.61190038442253,49633,69,28,1,3,0,0,0
1312,MCA,WEE JECK SENG,25038,5457.0,2013,Johor,TANJUNG PIAI,165,Menang,44619,56.11510791366906,51875,51,47,1,2,0,0,0
1313,DAP,MAHDZIR BIN IBRAHIM,19581,0.0,2013,Johor,TANJUNG PIAI,165,Kalah,44619,43.884892086330936,51875,51,47,1,2,0,0,0
1314,UMNO,ROZMAN BIN ISLI,12694,6625.0,2013,Sabah,LABUAN,166,Menang,19149,66.29066791999583,24474,0,23,0,3,60,14,0
1315,PKR,TAN SRI IBRAHIM BIN MENUDIN,6069,0.0,2013,Sabah,LABUAN,166,Kalah,19149,31.69356102146326,24474,0,23,0,3,60,14,0
1316,PAS,HADNAN BIN MOHAMAD,386,0.0,2013,Sabah,LABUAN,166,Kalah,19149,2.015771058540916,24474,0,23,0,3,60,14,0
1317,UMNO,DATUK ABD RAHIM BIN BAKRI,21883,12376.0,2013,Sabah,KUDAT,167,Menang,35436,61.75358392595101,47249,0,11,0,2,47,40,0
1318,PKR,RAHIMAH BINTI MAJID,9507,0.0,2013,Sabah,KUDAT,167,Kalah,35436,26.82864883169658,47249,0,11,0,2,47,40,0
1319,STAR,JUTIRIM BIN GALIBAI GALABI,3083,0.0,2013,Sabah,KUDAT,167,Kalah,35436,8.700191895247771,47249,0,11,0,2,47,40,0
1320,SAPP,MOJURIP BIN DIYUN,963,0.0,2013,Sabah,KUDAT,167,Kalah,35436,2.7175753471046398,47249,0,11,0,2,47,40,0
1321,PBS,JOHNITY @ MAXIMUS BIN ONGKILI,15168,842.0,2013,Sabah,KOTA MARUDU,168,Menang,32166,47.15538145868308,42197,0,2,0,1,26,71,0
1322,PKR,MAIJOL BIN MAHAP,14326,0.0,2013,Sabah,KOTA MARUDU,168,Kalah,32166,44.537710626126966,42197,0,2,0,1,26,71,0
1323,STAR,MAJAMIS BIN TIMBONG,2228,0.0,2013,Sabah,KOTA MARUDU,168,Kalah,32166,6.926568426288628,42197,0,2,0,1,26,71,0
1324,SAPP,YUNTAU BIN KOLOD @ KUNTAU BIN KOLOD,444,0.0,2013,Sabah,KOTA MARUDU,168,Kalah,32166,1.3803394889013243,42197,0,2,0,1,26,71,0
1325,UMNO,DATO' ABD RAHMAN BIN DAHLAN,21768,5095.0,2013,Sabah,KOTA BELUD,169,Menang,42314,51.44396653589829,51467,0,2,0,1,59,39,0
1326,PKR,ISNARAISSAH MUNIRAH BT MAJILIS @ FAKHARUDY,16673,0.0,2013,Sabah,KOTA BELUD,169,Kalah,42314,39.403034456681006,51467,0,2,0,1,59,39,0
1327,STAR,JALUMIN BIN BAYOGOH,2709,0.0,2013,Sabah,KOTA BELUD,169,Kalah,42314,6.402136408753604,51467,0,2,0,1,59,39,0
1328,IND,LAMSIL BIN AMIDSOR,979,0.0,2013,Sabah,KOTA BELUD,169,Kalah,42314,2.3136550550645176,51467,0,2,0,1,59,39,0
1329,IND,KANUL BIN GINDOL,185,0.0,2013,Sabah,KOTA BELUD,169,Kalah,42314,0.4372075436025902,51467,0,2,0,1,59,39,0
1330,UPKO,MADIUS BIN TANGAU,20685,5190.0,2013,Sabah,TUARAN,170,Menang,39953,51.77333366705879,48276,0,6,0,1,44,50,0
1331,PKR,MOJILIP BIN BUMBURING @ WILFRED,15495,0.0,2013,Sabah,TUARAN,170,Kalah,39953,38.78307010737617,48276,0,6,0,1,44,50,0
1332,IND,ERVEANA ANSARI ALI,2264,0.0,2013,Sabah,TUARAN,170,Kalah,39953,5.666658323530148,48276,0,6,0,1,44,50,0
1333,STAR,SAMIN @ JASMIN BIN DULIN,1509,0.0,2013,Sabah,TUARAN,170,Kalah,39953,3.776937902034891,48276,0,6,0,1,44,50,0
1334,UMNO,DATUK JUMAT BIN IDRIS,22845,9442.0,2013,Sabah,SEPANGGAR,171,Menang,42249,54.0722857345736,53374,0,19,0,3,52,26,0
1335,DAP,JEFFREY KUMIN @ JOHN,13403,0.0,2013,Sabah,SEPANGGAR,171,Kalah,42249,31.723827782906103,53374,0,19,0,3,52,26,0
1336,SAPP,CHIN HON KIONG,4070,0.0,2013,Sabah,SEPANGGAR,171,Kalah,42249,9.633364103292386,53374,0,19,0,3,52,26,0
1337,STAR,DANIEL JOHN JAMBUN,1931,0.0,2013,Sabah,SEPANGGAR,171,Kalah,42249,4.570522379227911,53374,0,19,0,3,52,26,0
1338,DAP,WONG SZE PHIN @ JIMMY,28516,18959.0,2013,Sabah,KOTA KINABALU,172,Menang,38982,73.15171104612385,50516,0,70,0,2,15,13,0
1339,PBS,CHIN TEK MING,9557,0.0,2013,Sabah,KOTA KINABALU,172,Kalah,38982,24.51644348673747,50516,0,70,0,2,15,13,0
1340,STAR,LIEW HOCK LEONG @ MICHAEL,909,0.0,2013,Sabah,KOTA KINABALU,172,Kalah,38982,2.3318454671386792,50516,0,70,0,2,15,13,0
1341,UPKO,MAKIN @ MARCUS MOJIGOH,17465,9507.0,2013,Sabah,PUTATAN,173,Menang,29095,60.02749613335624,37490,0,19,0,3,63,15,0
1342,DAP,LEE HAN KYUN @ JOSEPH LEE,7958,0.0,2013,Sabah,PUTATAN,173,Kalah,29095,27.35177865612648,37490,0,19,0,3,63,15,0
1343,STAR,AWANG AHMAD SAH,2604,0.0,2013,Sabah,PUTATAN,173,Kalah,29095,8.949991407458326,37490,0,19,0,3,63,15,0
1344,SAPP,DULI @ DULLIE BIN MARI @ MARIE,1068,0.0,2013,Sabah,PUTATAN,173,Kalah,29095,3.670733803058945,37490,0,19,0,3,63,15,0
1345,PKR,IGNATIUS DORELL LEIKING,22598,10216.0,2013,Sabah,PENAMPANG,174,Menang,36099,62.60007202415579,44323,0,32,0,2,16,50,0
1346,UPKO,BERNARD GILUK DOMPOK,12382,0.0,2013,Sabah,PENAMPANG,174,Kalah,36099,34.30011911687304,44323,0,32,0,2,16,50,0
1347,STAR,MELANIA @ MELANIE ANNOL,1119,0.0,2013,Sabah,PENAMPANG,174,Kalah,36099,3.0998088589711625,44323,0,32,0,2,16,50,0
1348,UMNO,DATUK ROSNAH BINTI HJ ABD RASHID SHIRLIN,21196,10535.0,2013,Sabah,PAPAR,175,Menang,32695,64.82948463067747,38771,0,9,0,1,60,30,0
1349,PKR,MOHAMMAD YAHYA @ YAHYA BIN LAMPONG,10661,0.0,2013,Sabah,PAPAR,175,Kalah,32695,32.60743232910231,38771,0,9,0,1,60,30,0
1350,STAR,BALON BIN MUJIM,838,0.0,2013,Sabah,PAPAR,175,Kalah,32695,2.563083040220217,38771,0,9,0,1,60,30,0
1351,UMNO,DATUK ANIFAH BIN AMAN @ HANIFF AMMAN,13754,5723.0,2013,Sabah,KIMANIS,176,Menang,22675,60.657111356119074,26628,0,4,0,2,60,34,0
1352,PKR,JAAFAR BIN ISMAIL,8031,0.0,2013,Sabah,KIMANIS,176,Kalah,22675,35.41786108048512,26628,0,4,0,2,60,34,0
1353,SAPP,JAMIL BIN WILLIAM CORE,650,0.0,2013,Sabah,KIMANIS,176,Kalah,22675,2.866593164277839,26628,0,4,0,2,60,34,0
1354,STAR,LUSIN BIN BALANGON,240,0.0,2013,Sabah,KIMANIS,176,Kalah,22675,1.0584343991179714,26628,0,4,0,2,60,34,0
1355,UMNO,DATUK AZIZAH BINTI MOHD DUN,12827,673.0,2013,Sabah,BEAUFORT,177,Menang,25390,50.51988972036235,30097,0,8,0,1,61,30,0
1356,PKR,LAJIM BIN UKIN,12154,0.0,2013,Sabah,BEAUFORT,177,Kalah,25390,47.86923985821189,30097,0,8,0,1,61,30,0
1357,STAR,GUAN DEE BIN KOH HOI,409,0.0,2013,Sabah,BEAUFORT,177,Kalah,25390,1.610870421425758,30097,0,8,0,1,61,30,0
1358,UMNO,DATUK SAPAWI BIN AMAT WASALI @ AHMAD,16377,9469.0,2013,Sabah,SIPITANG,178,Menang,23790,68.83984867591425,29177,0,4,0,1,58,36,0
1359,PKR,RAMLE BIN DUA @ RAMLI DUA LEE,6908,0.0,2013,Sabah,SIPITANG,178,Kalah,23790,29.037410676754934,29177,0,4,0,1,58,36,0
1360,SAPP,KAMIS BIN DAMING,505,0.0,2013,Sabah,SIPITANG,178,Kalah,23790,2.1227406473308115,29177,0,4,0,1,58,36,0
1361,UPKO,EWON EBIN,15434,3611.0,2013,Sabah,RANAU,179,Menang,30730,50.22453628376179,39053,0,2,0,0,11,87,0
1362,PKR,JONATHAN BIN YASIN,11823,0.0,2013,Sabah,RANAU,179,Kalah,30730,38.47380410022779,39053,0,2,0,0,11,87,0
1363,STAR,ULIANAH BTE SITUN @ WIDYA JULIA,2559,0.0,2013,Sabah,RANAU,179,Kalah,30730,8.327367393426618,39053,0,2,0,0,11,87,0
1364,IND,YAZID BIN SAHJINAN,914,0.0,2013,Sabah,RANAU,179,Kalah,30730,2.974292222583794,39053,0,2,0,0,11,87,0
1365,PBS,JOSEPH PAIRIN KITINGAN,15818,3918.0,2013,Sabah,KENINGAU,180,Menang,35543,44.50384041864783,43691,0,10,0,1,18,70,0
1366,STAR,GAPARI BIN KATINGAN @ GEOFFREY KITINGAN,11900,0.0,2013,Sabah,KENINGAU,180,Kalah,35543,33.48057282727963,43691,0,10,0,1,18,70,0
1367,PKR,STEPHEN SANDOR,7825,0.0,2013,Sabah,KENINGAU,180,Kalah,35543,22.015586754072533,43691,0,10,0,1,18,70,0
1368,UMNO,DATUK RAIME BIN UNGGI,9771,3886.0,2013,Sabah,TENOM,181,Menang,20294,48.147235636148615,25304,0,12,0,1,21,66,0
1369,PKR,MASDIN BIN TUMAS,5885,0.0,2013,Sabah,TENOM,181,Kalah,20294,28.99871883315265,25304,0,12,0,1,21,66,0
1370,STAR,HASMIN @ AZROY BIN ABDULLAH,2449,0.0,2013,Sabah,TENOM,181,Kalah,20294,12.067606189021385,25304,0,12,0,1,21,66,0
1371,SAPP,JAINEH BIN JUAYA @ JIMMY JAWATAH,1766,0.0,2013,Sabah,TENOM,181,Kalah,20294,8.702079432344535,25304,0,12,0,1,21,66,0
1372,KITA,MUTANG @ SYLVESTER BIN DAWAT,423,0.0,2013,Sabah,TENOM,181,Kalah,20294,2.084359909332808,25304,0,12,0,1,21,66,0
1373,PBRS,JOSEPH KURUP,9467,1744.0,2013,Sabah,PENSIANGAN,182,Menang,20896,45.305321592649314,26194,0,1,0,1,12,86,0
1374,PKR,RICHARD SAKIAN BIN GUNTING,7723,0.0,2013,Sabah,PENSIANGAN,182,Kalah,20896,36.95922664624808,26194,0,1,0,1,12,86,0
1375,STAR,MARTIN TOMY @ TOMMY,3554,0.0,2013,Sabah,PENSIANGAN,182,Kalah,20896,17.00803981623277,26194,0,1,0,1,12,86,0
1376,IND,FATIMAH BINTI AGITOR @ MOHD DAUD,152,0.0,2013,Sabah,PENSIANGAN,182,Kalah,20896,0.7274119448698315,26194,0,1,0,1,12,86,0
1377,UMNO,RONALD KIANDEE,13174,9988.0,2013,Sabah,BELURAN,183,Menang,18362,71.74599716806448,24688,0,1,0,3,40,56,0
1378,PKR,JAMES BIN MIKI,3186,0.0,2013,Sabah,BELURAN,183,Kalah,18362,17.351051083759938,24688,0,1,0,3,40,56,0
1379,STAR,RAIMON BIN LANJAT,1460,0.0,2013,Sabah,BELURAN,183,Kalah,18362,7.951203572595578,24688,0,1,0,3,40,56,0
1380,IND,DATU KAMARUDDIN BIN DATU MUSTAPHA,542,0.0,2013,Sabah,BELURAN,183,Kalah,18362,2.9517481755800024,24688,0,1,0,3,40,56,0
1381,UMNO,DATUK JUSLIE BIN AJIROL,19584,11586.0,2013,Sabah,LIBARAN,184,Menang,31303,62.56269367153308,39772,0,21,0,7,57,15,0
1382,PKR,MOHD SERMAN BIN HASSNAR,7998,0.0,2013,Sabah,LIBARAN,184,Kalah,31303,25.55026674759608,39772,0,21,0,7,57,15,0
1383,IND,SAHAR BIN SAKA,3219,0.0,2013,Sabah,LIBARAN,184,Kalah,31303,10.283359422419576,39772,0,21,0,7,57,15,0
1384,STAR,ROSNAH BINTI UNSARI,502,0.0,2013,Sabah,LIBARAN,184,Kalah,31303,1.6036801584512663,39772,0,21,0,7,57,15,0
1385,PBS,TSEN THAU LIN,13085,3798.0,2013,Sabah,BATU SAPI,185,Menang,22782,57.435694846808886,30199,0,33,0,7,51,8,0
1386,PAS,HAMZA BIN A ABDULLAH @ HAMZAH,9287,0.0,2013,Sabah,BATU SAPI,185,Kalah,22782,40.76463874989027,30199,0,33,0,7,51,8,0
1387,STAR,SAIFUL BAHARI RASHADA BIN AHMAD,410,0.0,2013,Sabah,BATU SAPI,185,Kalah,22782,1.7996664033008516,30199,0,33,0,7,51,8,0
1388,DAP,WONG TIEN FATT @ WONG NYUK FOH,14226,1088.0,2013,Sabah,SANDAKAN,186,Menang,27364,51.98801344832627,37058,0,53,0,4,34,8,0
1389,LDP,LIEW VUI KEONG,13138,0.0,2013,Sabah,SANDAKAN,186,Kalah,27364,48.01198655167373,37058,0,53,0,4,34,8,0
1390,UMNO,DATUK MOKTAR BIN RADIN,13377,9731.0,2013,Sabah,KINABATANGAN,187,Menang,19306,69.28934010152284,24748,0,1,0,6,42,52,0
1391,PKR,ABDULLAH BIN ABDUL SANI,3646,0.0,2013,Sabah,KINABATANGAN,187,Kalah,19306,18.88532062571221,24748,0,1,0,6,42,52,0
1392,STAR,YAMBUYA BIN PARANTIS @ CYRIL PONGOD,1153,0.0,2013,Sabah,KINABATANGAN,187,Kalah,19306,5.972236610380192,24748,0,1,0,6,42,52,0
1393,IND,HAJI ALI LATIP BIN HAJI TAHA,1130,0.0,2013,Sabah,KINABATANGAN,187,Kalah,19306,5.853102662384751,24748,0,1,0,6,42,52,0
1394,UMNO,DATU NASRUN BIN DATU MANSUR,23058,13387.0,2013,Sabah,SILAM,188,Menang,38529,59.8458304134548,51662,0,13,0,10,64,13,0
1395,PKR,BADRULAMIN BIN BAHRON,9671,0.0,2013,Sabah,SILAM,188,Kalah,38529,25.10057359391627,51662,0,13,0,10,64,13,0
1396,IND,DUMI BIN PG MASDAL,4959,0.0,2013,Sabah,SILAM,188,Kalah,38529,12.870824573697734,51662,0,13,0,10,64,13,0
1397,STAR,APAS @ NAWAWIE BIN SAKING,841,0.0,2013,Sabah,SILAM,188,Kalah,38529,2.182771418931195,51662,0,13,0,10,64,13,0
1398,UMNO,DATUK SERI MOHD SHAFIE BIN APDAL,25559,20905.0,2013,Sabah,SEMPORNA,189,Menang,30538,83.69572336105836,41549,0,2,0,2,96,1,0
1399,PKR,ZAMREE @ MOHD SUFFIAN B ABDUL HABI,4654,0.0,2013,Sabah,SEMPORNA,189,Kalah,30538,15.24002881655642,41549,0,2,0,2,96,1,0
1400,IND,DATU BADARUDDIN BIN TUN DATU HJ MUSTAPHA,325,0.0,2013,Sabah,SEMPORNA,189,Kalah,30538,1.064247822385225,41549,0,2,0,2,96,1,0
1401,PBS,YAP KAIN CHING @ MARY YAP KEN JIN,21331,4979.0,2013,Sabah,TAWAU,190,Menang,38869,54.87920965293679,51538,0,38,0,8,50,4,0
1402,PKR,KONG HONG MING @ KONG FO MIN,16352,0.0,2013,Sabah,TAWAU,190,Kalah,38869,42.06951555223957,51538,0,38,0,8,50,4,0
1403,SAPP,CHUA SOON BUI,633,0.0,2013,Sabah,TAWAU,190,Kalah,38869,1.6285471712675912,51538,0,38,0,8,50,4,0
1404,IND,AHMAD BIN AWANG @ MADON,553,0.0,2013,Sabah,TAWAU,190,Kalah,38869,1.422727623556047,51538,0,38,0,8,50,4,0
1405,UMNO,ABDUL GHAPUR BIN SALLEH,23125,14221.0,2013,Sabah,KALABAKAN,191,Menang,35105,65.87380714997863,46793,0,11,0,12,70,6,0
1406,PAS,USMAN BIN MADEAMING,8904,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,25.36390827517448,46793,0,11,0,12,70,6,0
1407,IND,MOHD BIN MANUKE,1313,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,3.740207947585814,46793,0,11,0,12,70,6,0
1408,IND,SIAMSIR BIN BORHAN,891,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,2.5380999857570146,46793,0,11,0,12,70,6,0
1409,STAR,MALVINE REYES,603,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,1.7177040307648483,46793,0,11,0,12,70,6,0
1410,IND,FREDDIE JAPAT ANAK SIMBOL,137,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,0.390257798034468,46793,0,11,0,12,70,6,0
1411,IND,YAHYA BIN ZAINAL,132,0.0,2013,Sabah,KALABAKAN,191,Kalah,35105,0.3760148127047429,46793,0,11,0,12,70,6,0
1412,SPDP,NOGEH ANAK GUMBEK,8265,2156.0,2013,Sarawak,MAS GADING,192,Menang,20129,41.06016195538775,25771,0,19,0,0,13,68,0
1413,IND,TEKHEE @ TIKI ANAK LAFE,6109,0.0,2013,Sarawak,MAS GADING,192,Kalah,20129,30.34924735456307,25771,0,19,0,0,13,68,0
1414,DAP,MORDI ANAK BIMOL,5293,0.0,2013,Sarawak,MAS GADING,192,Kalah,20129,26.29539470415818,25771,0,19,0,0,13,68,0
1415,STAR,PATRICK ANEK UREN,462,0.0,2013,Sarawak,MAS GADING,192,Kalah,20129,2.295195985891003,25771,0,19,0,0,13,68,0
1416,PBB,WAN JUNAIDI BIN TUANKU JAAFAR,24655,20936.0,2013,Sarawak,SANTUBONG,193,Menang,28813,85.56901398674209,37017,0,8,0,0,83,9,0
1417,PKR,ZULRUSDI BIN MOHAMAD HOL,3719,0.0,2013,Sarawak,SANTUBONG,193,Kalah,28813,12.90736820185333,37017,0,8,0,0,83,9,0
1418,IND,AFFENDI BIN JEMAN,233,0.0,2013,Sarawak,SANTUBONG,193,Kalah,28813,0.808662756394683,37017,0,8,0,0,83,9,0
1419,STAR,MURA BIN KADIR,206,0.0,2013,Sarawak,SANTUBONG,193,Kalah,28813,0.7149550550098913,37017,0,8,0,0,83,9,0
1420,PBB,FADILLAH BIN YUSOF,29559,21443.0,2013,Sarawak,PETRA JAYA,194,Menang,37675,78.45786330457864,49750,0,12,0,1,79,8,0
1421,PKR,AHMAD NAZIB BIN JOHARI,8116,0.0,2013,Sarawak,PETRA JAYA,194,Kalah,37675,21.54213669542137,49750,0,12,0,1,79,8,0
1422,DAP,CHONG CHIENG JEN,30133,19642.0,2013,Sarawak,BANDAR KUCHING,195,Menang,40624,74.17536431666011,53336,0,91,0,1,5,3,0
