,Parti,Nama Calon,Undi,Majoriti,Tahun,Negeri,Kawasan DUN,Kod Parlimen,Keputusan,Jumlah Undi,Bahagian Undi(%),Jumlah Layak Mengundi,Pengundi Melayu(%),Pengundi Cina(%),Pengundi India(%),Pengundi Lain-Lain(%),Pengundi Melayu Islam Bumiputera(%),Pengundi Melayu Bukan Islam Bumiputera(%),Pengundi Sabah Bumiputera(%)
4867,DAP,GUNASEKAREN A/L PALASAMY,13760,10507,2018,Negeri Sembilan,SEREMBAN JAYA,130-024,Menang,17112,80.4114072,20565,22,53,24,1,0,0,0
4868,GERAKAN,CHOONG VEE HING,3253,0,2018,Negeri Sembilan,SEREMBAN JAYA,130-024,Kalah,17112,19.01005143,20565,22,53,24,1,0,0,0
4869,PAP,SAGAYA RAJAN A/L XAVIER,99,0,2018,Negeri Sembilan,SEREMBAN JAYA,130-024,Kalah,17112,0.578541374,20565,22,53,24,1,0,0,0
4870,PKR,MOHAMAD TAUFEK BIN ABD GHANI,16038,4841,2018,Negeri Sembilan,PAROI,131-025,Menang,30734,52.18324982,36213,76,8,16,1,0,0,0
4871,UMNO,MOHD GHAZALI BIN ABD WAHID,11197,0,2018,Negeri Sembilan,PAROI,131-025,Kalah,30734,36.4319646,36213,76,8,16,1,0,0,0
4872,PAS,MASITA BINTI MOHAMED ALI,3499,0,2018,Negeri Sembilan,PAROI,131-025,Kalah,30734,11.38478558,36213,76,8,16,1,0,0,0
4873,UMNO,ZAIFULBAHRI BIN IDRIS,9079,4427,2018,Negeri Sembilan,CHEMBONG,131-026,Menang,15019,60.45009654,18116,81,7,10,1,0,0,0
4874,BERSATU,AZIZAN BIN MARZUKI,4652,0,2018,Negeri Sembilan,CHEMBONG,131-026,Kalah,15019,30.97409947,18116,81,7,10,1,0,0,0
4875,PAS,ROSMIN BIN ADAM,1288,0,2018,Negeri Sembilan,CHEMBONG,131-026,Kalah,15019,8.575803982,18116,81,7,10,1,0,0,0
4876,UMNO,MOHAMAD BIN HAJI HASAN,0,0,2018,Negeri Sembilan,RANTAU,131-027,Menang,0,0,20472,54,19,27,1,0,0,0
4877,UMNO,AWALUDIN BIN SAID,6356,2969,2018,Negeri Sembilan,KOTA,131-028,Menang,11076,57.38533767,13564,87,7,5,1,0,0,0
4878,PKR,SAHRIZAL BIN MASRUDIN,3387,0,2018,Negeri Sembilan,KOTA,131-028,Kalah,11076,30.57963164,13564,87,7,5,1,0,0,0
4879,PAS,ISHAK BIN OMAR,1333,0,2018,Negeri Sembilan,KOTA,131-028,Kalah,11076,12.0350307,13564,87,7,5,1,0,0,0
4880,PKR,YEK DIEW CHING,6661,3201,2018,Negeri Sembilan,CHUAH,132-029,Menang,10121,65.81365478,12083,21,56,23,0,0,0,0
4881,MCA,LIM CHIN FUI,3460,0,2018,Negeri Sembilan,CHUAH,132-029,Kalah,10121,34.18634522,12083,21,56,23,0,0,0,0
4882,DAP,CHOO KEN HWA,11449,8405,2018,Negeri Sembilan,LUKUT,132-030,Menang,14493,78.99675706,17298,21,54,24,1,0,0,0
4883,MCA,YEONG KUN YOU,3044,0,2018,Negeri Sembilan,LUKUT,132-030,Kalah,14493,21.00324294,17298,21,54,24,1,0,0,0
4884,UMNO,TUN HAIRUDIN BIN ABU BAKAR,7146,1935,2018,Negeri Sembilan,BAGAN PINANG,132-031,Menang,12357,57.82957028,15821,72,9,14,5,0,0,0
4885,PKR,MOHD IBRAHIM KHAN BIN AMANULA KHAN,5211,0,2018,Negeri Sembilan,BAGAN PINANG,132-031,Kalah,12357,42.17042972,15821,72,9,14,5,0,0,0
4886,UMNO,ABDUL RAHMAN BIN MOHD REDZA,6072,623,2018,Negeri Sembilan,LINGGI,132-032,Menang,12513,48.52553345,15588,60,19,18,3,0,0,0
4887,PKR,RUSLI BIN ABDULLAH,5449,0,2018,Negeri Sembilan,LINGGI,132-032,Kalah,12513,43.54671142,15588,60,19,18,3,0,0,0
4888,PAS,NOOR MOHAMMAD RIZAL BIN ISHAK,992,0,2018,Negeri Sembilan,LINGGI,132-032,Kalah,12513,7.927755135,15588,60,19,18,3,0,0,0
4889,PKR,RAVI A/L MUNUSAMY,7366,4030,2018,Negeri Sembilan,SRI TANJUNG,132-033,Menang,11763,62.62007991,14422,37,31,31,1,0,0,0
4890,MIC,THINALAN A/L T RAJAGOPALU,3336,0,2018,Negeri Sembilan,SRI TANJUNG,132-033,Kalah,11763,28.36011222,14422,37,31,31,1,0,0,0
4891,PAS,KAMAROL RIDZUAN BIN MOHD ZAIN,1061,0,2018,Negeri Sembilan,SRI TANJUNG,132-033,Kalah,11763,9.019807872,14422,37,31,31,1,0,0,0
4892,UMNO,ABDRAZAK BIN ABSAID,9853,4772,2018,Negeri Sembilan,GEMAS,133-034,Menang,17546,56.15524906,22318,84,8,5,4,0,0,0
4893,PKR,HAJI BAHARUDDIN ARIF BIN HAJI SIRI,5081,0,2018,Negeri Sembilan,GEMAS,133-034,Kalah,17546,28.9581671,22318,84,8,5,4,0,0,0
4894,PAS,ABDUL HALIM BIN ABU BAKAR,2612,0,2018,Negeri Sembilan,GEMAS,133-034,Kalah,17546,14.88658384,22318,84,8,5,4,0,0,0
4895,UMNO,MOHD ISAM BIN MOHD ISA,6963,351,2018,Negeri Sembilan,GEMENCHEH,133-035,Menang,14697,47.37701572,18705,62,23,15,0,0,0,0
4896,BERSATU,SAIFUL ADLY BIN ABD WAHAB,6612,0,2018,Negeri Sembilan,GEMENCHEH,133-035,Kalah,14697,44.98877322,18705,62,23,15,0,0,0,0
4897,PAS,ISHAK BIN MAASIN,1122,0,2018,Negeri Sembilan,GEMENCHEH,133-035,Kalah,14697,7.634211063,18705,62,23,15,0,0,0,0
4898,DAP,VEERAPAN A/L SUPERAMANIAM,9568,4758,2018,Negeri Sembilan,REPAH,133-036,Menang,16335,58.57361494,19742,41,42,17,1,0,0,0
4899,MCA,KOH KIM SWEE,4810,0,2018,Negeri Sembilan,REPAH,133-036,Kalah,16335,29.4459749,19742,41,42,17,1,0,0,0
4900,PAS,ABDUL RAZAKEK BIN ABDUL RAHIM,1957,0,2018,Negeri Sembilan,REPAH,133-036,Kalah,16335,11.98041016,19742,41,42,17,1,0,0,0
4901,UMNO,ISMAIL BIN OTHMAN,4812,1372,2018,Melaka,KUALA LINGGI,134-001,Menang,9193,52.34417492,11045,75,23,2,1,0,0,0
4902,PKR,HASMORNI BINTI TAMBY,3440,0,2018,Melaka,KUALA LINGGI,134-001,Kalah,9193,37.41977592,11045,75,23,2,1,0,0,0
4903,PAS,AZMI BIN SAMBUL,941,0,2018,Melaka,KUALA LINGGI,134-001,Kalah,9193,10.23604917,11045,75,23,2,1,0,0,0
4904,UMNO,MD RAWI BIN MAHMUD,4865,2864,2018,Melaka,TANJUNG BIDARA,134-002,Menang,8367,58.14509382,10092,94,4,2,0,0,0,0
4905,PKR,HALIM BIN BACHIK,2001,0,2018,Melaka,TANJUNG BIDARA,134-002,Kalah,8367,23.91538186,10092,94,4,2,0,0,0,0
4906,PAS,IMRAN BIN ABDUL RAHMAN,1501,0,2018,Melaka,TANJUNG BIDARA,134-002,Kalah,8367,17.93952432,10092,94,4,2,0,0,0,0
4907,UMNO,AMIRUDIN BIN YUSOF,4704,1479,2018,Melaka,AYER LIMAU,134-003,Menang,9116,51.60157964,11211,92,4,5,0,0,0,0
4908,BERSATU,RUSLIN BIN HASAN,3225,0,2018,Melaka,AYER LIMAU,134-003,Kalah,9116,35.37735849,11211,92,4,5,0,0,0,0
4909,PAS,JAMARUDIN BIN AHMAD,1187,0,2018,Melaka,AYER LIMAU,134-003,Kalah,9116,13.02106187,11211,92,4,5,0,0,0,0
4910,UMNO,SULAIMAN BIN MD ALI,4016,627,2018,Melaka,LENDU,134-004,Menang,8568,46.87208217,10350,78,17,5,1,0,0,0
4911,BERSATU,RIDHUAN AFFANDI BIN ABU BAKAR,3389,0,2018,Melaka,LENDU,134-004,Kalah,8568,39.554155,10350,78,17,5,1,0,0,0
4912,PAS,ARSHAD BIN MOHAMAD SOM,1163,0,2018,Melaka,LENDU,134-004,Kalah,8568,13.57376284,10350,78,17,5,1,0,0,0
4913,UMNO,LATIPAH BINTI OMAR,3329,740,2018,Melaka,TABOH NANING,134-005,Menang,7029,47.36093328,8743,79,12,6,2,0,0,0
4914,AMANAH,ZAIRI BIN SUBOH,2589,0,2018,Melaka,TABOH NANING,134-005,Kalah,7029,36.83311993,8743,79,12,6,2,0,0,0
4915,PAS,ASRI BIN SHAIK ABDUL AZIZ,1111,0,2018,Melaka,TABOH NANING,134-005,Kalah,7029,15.80594679,8743,79,12,6,2,0,0,0
4916,PKR,MUHAMMAD JAILANI BIN KHAMIS,6773,1814,2018,Melaka,REMBIA,135-006,Menang,12932,52.37395608,15636,66,19,14,0,0,0,0
4917,UMNO,NORPIPAH BINTI ABDOL,4959,0,2018,Melaka,REMBIA,135-006,Kalah,12932,38.34673678,15636,66,19,14,0,0,0,0
4918,PAS,MOHAMMAD RASHIDI BIN ABD RAZAK,1200,0,2018,Melaka,REMBIA,135-006,Kalah,12932,9.279307145,15636,66,19,14,0,0,0,0
4919,DAP,SAMINATHAN A/L GANESAN,4392,307,2018,Melaka,GADEK,135-007,Menang,10342,42.46760781,12922,60,24,16,0,0,0,0
4920,MIC,PANIRCHELVAM A/L PICHAMUTHU,4085,0,2018,Melaka,GADEK,135-007,Kalah,10342,39.49912976,12922,60,24,16,0,0,0,0
4921,PAS,EMRANSYAH BIN ISMAIL,1865,0,2018,Melaka,GADEK,135-007,Kalah,10342,18.03326243,12922,60,24,16,0,0,0,0
4922,PKR,GINIE LIM SIEW LIN,5550,1336,2018,Melaka,MACHAP JAYA,135-008,Menang,10539,52.66154284,12719,44,40,14,2,0,0,0
4923,MCA,KOH NAI KWONG,4214,0,2018,Melaka,MACHAP JAYA,135-008,Kalah,10539,39.98481829,12719,44,40,14,2,0,0,0
4924,PAS,WAN ZAHIDI BIN WAN ISMAIL,775,0,2018,Melaka,MACHAP JAYA,135-008,Kalah,10539,7.353638865,12719,44,40,14,2,0,0,0
4925,AMANAH,MOHD SOFI BIN ABDUL WAHAB,5213,763,2018,Melaka,DURIAN TUNGGAL,135-009,Menang,11054,47.15939931,13076,69,22,9,0,0,0,0
4926,UMNO,AB WAHAB BIN AB LATIP,4450,0,2018,Melaka,DURIAN TUNGGAL,135-009,Kalah,11054,40.25692057,13076,69,22,9,0,0,0,0
4927,PAS,MOHSIN BIN IBRAHIM,1391,0,2018,Melaka,DURIAN TUNGGAL,135-009,Kalah,11054,12.58368012,13076,69,22,9,0,0,0,0
4928,UMNO,ABDUL GHAFAR BIN ATAN,5942,275,2018,Melaka,ASAHAN,135-010,Menang,12974,45.79929089,16011,64,23,11,2,0,0,0
4929,BERSATU,ZAMZURI BIN ARIFIN,5667,0,2018,Melaka,ASAHAN,135-010,Kalah,12974,43.67966703,16011,64,23,11,2,0,0,0
4930,PAS,AZLAN BIN MADDIN,1365,0,2018,Melaka,ASAHAN,135-010,Kalah,12974,10.52104208,16011,64,23,11,2,0,0,0
4931,UMNO,IDRIS BIN HARON,10073,2229,2018,Melaka,SUNGAI UDANG,136-011,Menang,17917,56.22034939,22323,80,8,3,9,0,0,0
4932,PKR,MOHD LOKMAN BIN ABDUL GANI,7844,0,2018,Melaka,SUNGAI UDANG,136-011,Kalah,17917,43.77965061,22323,80,8,3,9,0,0,0
4933,UMNO,NOR AZMAN BIN HASSAN,5773,772,2018,Melaka,PANTAI KUNDOR,136-012,Menang,12710,45.4209284,15686,81,18,1,1,0,0,0
4934,AMANAH,JUHARI BIN OSMAN,5001,0,2018,Melaka,PANTAI KUNDOR,136-012,Kalah,12710,39.34697089,15686,81,18,1,1,0,0,0
4935,PAS,ABDUL HALIM BIN MAIDIN,1936,0,2018,Melaka,PANTAI KUNDOR,136-012,Kalah,12710,15.23210071,15686,81,18,1,1,0,0,0
4936,BERSATU,MOHD RAFIQ BIN NAIZAMOHIDEEN,12102,4259,2018,Melaka,PAYA RUMPUT,136-013,Menang,21497,56.29622738,25038,62,31,7,1,0,0,0
4937,UMNO,ABU BAKAR BIN MOHAMAD DIAH,7843,0,2018,Melaka,PAYA RUMPUT,136-013,Kalah,21497,36.48416058,25038,62,31,7,1,0,0,0
4938,PAS,RAFIE BIN AHMAD,1552,0,2018,Melaka,PAYA RUMPUT,136-013,Kalah,21497,7.219612039,25038,62,31,7,1,0,0,0
4939,PKR,GUE TECK,7648,789,2018,Melaka,KELEBANG,136-014,Menang,16779,45.58078551,20166,67,31,2,1,0,0,0
4940,MCA,LIM BAN HONG,6859,0,2018,Melaka,KELEBANG,136-014,Kalah,16779,40.87847905,20166,67,31,2,1,0,0,0
4941,PAS,MOHD SHAFIQ BIN ISMAIL,2272,0,2018,Melaka,KELEBANG,136-014,Kalah,16779,13.54073544,20166,67,31,2,1,0,0,0
4942,DAP,NORHIZAM BIN HASSAN BAKTEE,9227,2756,2018,Melaka,PENGKALAN BATU,137-015,Menang,17928,51.46697903,21182,66,28,5,1,0,0,0
4943,GERAKAN,CHUA LIAN CHYE,6471,0,2018,Melaka,PENGKALAN BATU,137-015,Kalah,17928,36.09437751,21182,66,28,5,1,0,0,0
4944,PAS,RAMLI BIN DALIP,2230,0,2018,Melaka,PENGKALAN BATU,137-015,Kalah,17928,12.43864346,21182,66,28,5,1,0,0,0
4945,DAP,KERK CHEE YEE,14279,9261,2018,Melaka,AYER KEROH,137-016,Menang,21864,65.3082693,25407,40,51,8,1,0,0,0
4946,MCA,CHUA KHENG HWA,5018,0,2018,Melaka,AYER KEROH,137-016,Kalah,21864,22.95096963,25407,40,51,8,1,0,0,0
4947,PAS,SEPRI BIN RAHMAN,2567,0,2018,Melaka,AYER KEROH,137-016,Kalah,21864,11.74076107,25407,40,51,8,1,0,0,0
4948,AMANAH,ADLY BIN ZAHARI,11226,3159,2018,Melaka,BUKIT KATIL,137-017,Menang,21530,52.14119833,25072,64,31,4,1,0,0,0
4949,UMNO,YUNUS BIN HITAM,8067,0,2018,Melaka,BUKIT KATIL,137-017,Kalah,21530,37.4686484,25072,64,31,4,1,0,0,0
4950,PAS,MUHAMAT PUHAT BIN BEDOL,2237,0,2018,Melaka,BUKIT KATIL,137-017,Kalah,21530,10.39015327,25072,64,31,4,1,0,0,0
4951,UMNO,RAHMAD BIN MARIMAN,6951,1805,2018,Melaka,AYER MOLEK,137-018,Menang,15258,45.55642941,17703,88,7,4,0,0,0,0
4952,PKR,FARHAN BIN IBRAHIM @ ALIAS,5146,0,2018,Melaka,AYER MOLEK,137-018,Kalah,15258,33.72656967,17703,88,7,4,0,0,0,0
4953,PAS,JANTAN BIN ABDULLAH,3082,0,2018,Melaka,AYER MOLEK,137-018,Kalah,15258,20.19923974,17703,88,7,4,0,0,0,0
4954,BEBAS,PROFESOR MADYA DR KAMAROLZAMAN BIN MOHD JIDI,79,0,2018,Melaka,AYER MOLEK,137-018,Kalah,15258,0.517761174,17703,88,7,4,0,0,0,0
4955,DAP,SEAH SHOO CHIN,22880,14612,2018,Melaka,KESIDANG,138-019,Menang,31497,72.64183891,37355,37,57,5,1,0,0,0
4956,MCA,NG CHOON KOON,8268,0,2018,Melaka,KESIDANG,138-019,Kalah,31497,26.25011906,37355,37,57,5,1,0,0,0
4957,BEBAS,GOH LEONG SAN,349,0,2018,Melaka,KESIDANG,138-019,Kalah,31497,1.108042036,37355,37,57,5,1,0,0,0
4958,DAP,LOW CHEE LEONG,20181,16173,2018,Melaka,KOTA LAKSAMANA,138-020,Menang,24706,81.68461103,29952,17,79,3,1,0,0,0
4959,MCA,MELVIN CHUA KEW WEI,4008,0,2018,Melaka,KOTA LAKSAMANA,138-020,Kalah,24706,16.22277989,29952,17,79,3,1,0,0,0
4960,BEBAS,SIM TONG HIM,517,0,2018,Melaka,KOTA LAKSAMANA,138-020,Kalah,24706,2.092609083,29952,17,79,3,1,0,0,0
4961,DAP,DAMIAN YEO SHEN LI,7642,2895,2018,Melaka,DUYONG,138-021,Menang,15389,49.65884723,18110,60,35,5,0,0,0,0
4962,MCA,LEE KIAT LEE,4747,0,2018,Melaka,DUYONG,138-021,Kalah,15389,30.84670869,18110,60,35,5,0,0,0,0
4963,PAS,KAMARUDIN BIN SEDIK,2938,0,2018,Melaka,DUYONG,138-021,Kalah,15389,19.09155891,18110,60,35,5,0,0,0,0
4964,BEBAS,LIM JAK WONG,62,0,2018,Melaka,DUYONG,138-021,Kalah,15389,0.402885178,18110,60,35,5,0,0,0,0
4965,DAP,TEY KOK KIEW,14038,11313,2018,Melaka,BANDAR HILIR,138-022,Menang,16904,83.04543303,20990,13,77,5,5,0,0,0
4966,MCA,LEE CHONG LENG,2725,0,2018,Melaka,BANDAR HILIR,138-022,Kalah,16904,16.12044487,20990,13,77,5,5,0,0,0
4967,BEBAS,CHIN CHOONG SEONG,141,0,2018,Melaka,BANDAR HILIR,138-022,Kalah,16904,0.834122101,20990,13,77,5,5,0,0,0
4968,BERSATU,NOOR EFFANDI BIN AHMAD,7694,1288,2018,Melaka,TELOK MAS,138-023,Menang,17264,44.56672845,20441,74,24,2,1,0,0,0
4969,UMNO,ABDUL RAZAK BIN ABDUL RAHMAN,6406,0,2018,Melaka,TELOK MAS,138-023,Kalah,17264,37.10611677,20441,74,24,2,1,0,0,0
4970,PAS,ROSAZLI BIN MD YASIN,3164,0,2018,Melaka,TELOK MAS,138-023,Kalah,17264,18.32715477,20441,74,24,2,1,0,0,0
4971,DAP,WONG FORT PIN,6998,1345,2018,Melaka,BEMBAN,139-024,Menang,15413,45.40323104,18393,61,22,16,0,0,0,0
4972,MCA,KOH CHIN HAN,5653,0,2018,Melaka,BEMBAN,139-024,Kalah,15413,36.67683125,18393,61,22,16,0,0,0,0
4973,PAS,SUHAIMI BIN HARUN,2762,0,2018,Melaka,BEMBAN,139-024,Kalah,15413,17.91993771,18393,61,22,16,0,0,0,0
4974,UMNO,GHAZALE BIN MUHAMAD,5301,536,2018,Melaka,RIM,139-025,Menang,11328,46.79555085,13689,66,20,13,1,0,0,0
4975,PKR,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,4765,0,2018,Melaka,RIM,139-025,Kalah,11328,42.06391243,13689,66,20,13,1,0,0,0
4976,PAS,KINTAN BINTI MAN,1262,0,2018,Melaka,RIM,139-025,Kalah,11328,11.14053672,13689,66,20,13,1,0,0,0
4977,UMNO,ZAIDI BIN ATTAN,6401,2737,2018,Melaka,SERKAM,139-026,Menang,13488,47.45699881,15748,90,6,3,0,0,0,0
4978,AMANAH,NOR KHAIRI BIN YUSOF,3664,0,2018,Melaka,SERKAM,139-026,Kalah,13488,27.16488731,15748,90,6,3,0,0,0,0
4979,PAS,AHMAD BILAL BIN RAHUDIN,3423,0,2018,Melaka,SERKAM,139-026,Kalah,13488,25.37811388,15748,90,6,3,0,0,0,0
4980,UMNO,ROSLAN BIN AHMAD,5290,130,2018,Melaka,MERLIMAU,139-027,Menang,11658,45.37656545,13810,70,18,12,0,0,0,0
4981,AMANAH,YUHAIZAD BIN ABDULLAH,5160,0,2018,Melaka,MERLIMAU,139-027,Kalah,11658,44.26145136,13810,70,18,12,0,0,0,0
4982,PAS,ABDUL MALEK BIN YUSOF,1208,0,2018,Melaka,MERLIMAU,139-027,Kalah,11658,10.36198319,13810,70,18,12,0,0,0,0
4983,UMNO,HASAN BIN ABD RAHMAN,5088,1669,2018,Melaka,SUNGAI RAMBAI,139-028,Menang,9912,51.33171913,11792,84,14,2,0,0,0,0
4984,BERSATU,AZALINA BINTI ABDUL RAHMAN,3419,0,2018,Melaka,SUNGAI RAMBAI,139-028,Kalah,9912,34.49354318,11792,84,14,2,0,0,0,0
4985,PAS,ZAKARIYA BIN KASNIN,1405,0,2018,Melaka,SUNGAI RAMBAI,139-028,Kalah,9912,14.17473769,11792,84,14,2,0,0,0,0
4986,UMNO,ZAHARI BIN SARIP,9186,877,2018,Johor,BULOH KASAP,140-001,Menang,17495,52.50643041,21484,57,30,13,0,0,0,0
4987,BERSATU,NORSAMSU BIN MOHD YUSOF,8309,0,2018,Johor,BULOH KASAP,140-001,Kalah,17495,47.49356959,21484,57,30,13,0,0,0,0
4988,DAP,TAN CHEN CHOON,16336,7001,2018,Johor,JEMENTAH,140-002,Menang,27657,59.0664208,33866,40,51,8,1,0,0,0
4989,MCA,CHIAM YOK MENG,9335,0,2018,Johor,JEMENTAH,140-002,Kalah,27657,33.75275699,33866,40,51,8,1,0,0,0
4990,PAS,KHAIRUL FAIZI BIN AHMAD KAMIL,1986,0,2018,Johor,JEMENTAH,140-002,Kalah,27657,7.180822215,33866,40,51,8,1,0,0,0
4991,PKR,CHONG FAT FULL,8304,363,2018,Johor,PEMANIS,141-003,Menang,18396,45.14024788,22314,64,33,3,0,0,0,0
4992,GERAKAN,KOO SHIAW LEE,7941,0,2018,Johor,PEMANIS,141-003,Kalah,18396,43.16699282,22314,64,33,3,0,0,0,0
4993,PAS,NORMALA BINTI SUDIRMAN,2151,0,2018,Johor,PEMANIS,141-003,Kalah,18396,11.6927593,22314,64,33,3,0,0,0,0
4994,AMANAH,SULAIMAN BIN MOHD NOR,10836,2355,2018,Johor,KEMELAH,141-004,Menang,19317,56.09566703,23282,56,39,5,1,0,0,0
4995,UMNO,ANUAR BIN ABD MANAP,8481,0,2018,Johor,KEMELAH,141-004,Kalah,19317,43.90433297,23282,56,39,5,1,0,0,0
4996,BERSATU,MOHD SOLIHAN BIN BADRI,7645,1070,2018,Johor,TENANG,142-005,Menang,15014,50.91914213,18398,50,38,11,2,0,0,0
4997,UMNO,MOHD AZAHAR BIN IBRAHIM,6575,0,2018,Johor,TENANG,142-005,Kalah,15014,43.79246037,18398,50,38,11,2,0,0,0
4998,PAS,NASHARUDIN BIN AWANG,794,0,2018,Johor,TENANG,142-005,Kalah,15014,5.288397496,18398,50,38,11,2,0,0,0
4999,DAP,RAMAKRISHNAN A/L SUPPIAH,9705,2457,2018,Johor,BEKOK,142-006,Menang,16953,57.24650504,21958,29,51,18,3,0,0,0
5000,MCA,TAN CHONG,7248,0,2018,Johor,BEKOK,142-006,Kalah,16953,42.75349496,21958,29,51,18,3,0,0,0
5001,BERSATU,SAHRUDDIN BIN JAMAL,11665,1273,2018,Johor,BUKIT KEPONG,143-007,Menang,23818,48.9755647,28992,69,27,3,1,0,0,0
5002,UMNO,MOHD NOOR BIN TAIB,10392,0,2018,Johor,BUKIT KEPONG,143-007,Kalah,23818,43.63086741,28992,69,27,3,1,0,0,0
5003,PAS,MUHAMAD NUR IQBAL BIN ABD RAZAK,1761,0,2018,Johor,BUKIT KEPONG,143-007,Kalah,23818,7.39356789,28992,69,27,3,1,0,0,0
5004,PAS,NAJIB BIN LEP,9835,1883,2018,Johor,BUKIT PASIR,143-008,Menang,17787,55.29319166,22520,62,33,5,0,0,0,0
5005,UMNO,NORIAH BINTI MAHAT,7952,0,2018,Johor,BUKIT PASIR,143-008,Kalah,17787,44.70680834,22520,62,33,5,0,0,0,0
5006,BERSATU,MUHYIDDIN @ MAHIADDIN BIN MD YASIN,10280,3088,2018,Johor,GAMBIR,144-009,Menang,19278,53.32503372,22726,60,37,4,0,0,0,0
5007,UMNO,M ASOJAN A/L MUNIYANDY,7192,0,2018,Johor,GAMBIR,144-009,Kalah,19278,37.30677456,22726,60,37,4,0,0,0,0
5008,PAS,MAHFODZ BIN MOHAMED,1806,0,2018,Johor,GAMBIR,144-009,Kalah,19278,9.368191721,22726,60,37,4,0,0,0,0
5009,DAP,EE CHIN LI,13512,5077,2018,Johor,TANGKAK,144-010,Menang,21947,61.56650112,26354,40,49,9,1,0,0,0
5010,MCA,GOH TEE TEE,8435,0,2018,Johor,TANGKAK,144-010,Kalah,21947,38.43349888,26354,40,49,9,1,0,0,0
5011,AMANAH,FAIZUL AMRI BIN ADNAN,11774,2324,2018,Johor,SEROM,144-011,Menang,23932,49.19772689,28394,68,32,1,0,0,0,0
5012,UMNO,ABDULL RAHIM BIN TALIB,9450,0,2018,Johor,SEROM,144-011,Kalah,23932,39.48687949,28394,68,32,1,0,0,0,0
5013,PAS,MUSTAFFA BIN SALLEH,2708,0,2018,Johor,SEROM,144-011,Kalah,23932,11.31539362,28394,68,32,1,0,0,0,0
5014,DAP,NG YAK HOWE,18278,13629,2018,Johor,BENTAYAN,145-012,Menang,22927,79.72259781,27856,24,74,2,0,0,0,0
5015,MCA,LEE KIM HENG,4649,0,2018,Johor,BENTAYAN,145-012,Kalah,22927,20.27740219,27856,24,74,2,0,0,0,0
5016,AMANAH,SALAHUDDIN BIN AYUB,14640,7687,2018,Johor,SIMPANG JERAM,145-013,Menang,23757,61.62394242,28193,54,43,3,1,0,0,0
5017,UMNO,MOHD RADZI BIN AMIN,6953,0,2018,Johor,SIMPANG JERAM,145-013,Kalah,23757,29.26716336,28193,54,43,3,1,0,0,0
5018,PAS,MOHD MAZRI BIN YAHYA,2136,0,2018,Johor,SIMPANG JERAM,145-013,Kalah,23757,8.991034221,28193,54,43,3,1,0,0,0
5019,BEBAS,AHMAD BIN HASHIM,28,0,2018,Johor,SIMPANG JERAM,145-013,Kalah,23757,0.117859999,28193,54,43,3,1,0,0,0
5020,PKR,MD YSAHRUDIN BIN KUSNI,7280,1552,2018,Johor,BUKIT NANING,145-014,Menang,15049,48.37530733,17834,62,36,1,0,0,0,0
5021,UMNO,HASSAN BIN JOHARI,5728,0,2018,Johor,BUKIT NANING,145-014,Kalah,15049,38.06232972,17834,62,36,1,0,0,0,0
5022,PAS,AZMAN BIN IBRAHIM,1677,0,2018,Johor,BUKIT NANING,145-014,Kalah,15049,11.14359758,17834,62,36,1,0,0,0,0
5023,BEBAS,JEGANATHAN A/L SUBRAMANIAM,364,0,2018,Johor,BUKIT NANING,145-014,Kalah,15049,2.418765366,17834,62,36,1,0,0,0,0
5024,AMANAH,NOR HAYATI BINTI BACHOK,12405,5674,2018,Johor,MAHARANI,146-015,Menang,23005,53.9230602,27900,61,36,2,1,0,0,0
5025,UMNO,ASHARI BIN MD SARIP,6731,0,2018,Johor,MAHARANI,146-015,Kalah,23005,29.25885677,27900,61,36,2,1,0,0,0
5026,PAS,MOHAMMAD BIN TASLIM,3869,0,2018,Johor,MAHARANI,146-015,Kalah,23005,16.81808303,27900,61,36,2,1,0,0,0
5027,UMNO,ZAITON BINTI ISMAIL,8022,174,2018,Johor,SUNGAI BALANG,146-016,Menang,19016,42.18552798,22943,74,26,0,0,0,0,0
5028,PKR,NA'IM BIN JUSRI,7848,0,2018,Johor,SUNGAI BALANG,146-016,Kalah,19016,41.27050905,22943,74,26,0,0,0,0,0
5029,PAS,CHEMAN BIN YUSOH,3146,0,2018,Johor,SUNGAI BALANG,146-016,Kalah,19016,16.54396298,22943,74,26,0,0,0,0,0
5030,PKR,MOHD KHUZZAN BIN ABU BAKAR,12619,98,2018,Johor,SEMERAH,147-017,Menang,29454,42.84307734,35557,71,29,1,0,0,0,0
5031,UMNO,MOHD ISMAIL BIN ROSLAN,12521,0,2018,Johor,SEMERAH,147-017,Kalah,29454,42.51035513,35557,71,29,1,0,0,0,0
5032,PAS,ADNAN BIN OTHMAN,4314,0,2018,Johor,SEMERAH,147-017,Kalah,29454,14.64656753,35557,71,29,1,0,0,0,0
5033,UMNO,ZULKURNAIN BIN KAMISAN,11587,6040,2018,Johor,SRI MEDAN,147-018,Menang,20372,56.8770862,24052,90,9,0,0,0,0,0
5034,BERSATU,MOHD AJIB BIN OMAR,5547,0,2018,Johor,SRI MEDAN,147-018,Kalah,20372,27.22854899,24052,90,9,0,0,0,0,0
5035,PAS,SALLEHUDIN BIN AB RASID,3238,0,2018,Johor,SRI MEDAN,147-018,Kalah,20372,15.89436481,24052,90,9,0,0,0,0,0
